x_var,y_var,point,diff_x,diff_y,distance,theta,diff_theta,cumulative_distance,r,cumulative_distance_10_actual,cumulative_distance_10_dummy,height,diff_height,_merge,grade
3826.6667,3826.6667,517,40,13.333496,.043515548,1.2490422,-.32175422,14.664335,.13524468,146.64336,146,.5,-.005405426,Matched (3),-.12421827
3853.3333,3826.6667,518,26.666504,0,.027521448,1.5707964,.32175422,14.691856,.085535623,146.91856,146,.5,-.005405426,Matched (3),-.19640777
3880,3826.6667,519,26.666748,0,.0275217,1.5707964,0,14.719378,50000,147.19379,147,.5,0,Master only (1),0
3906.6667,3826.6667,520,26.666748,0,.0275217,1.5707964,0,14.746901,50000,147.46901,147,.5,0,Master only (1),0
3933.3333,3826.6667,521,26.666504,0,.027521448,1.5707964,0,14.774422,50000,147.74422,147,.5,0,Master only (1),0
3960,3826.6667,522,26.666748,0,.0275217,1.5707964,0,14.801944,50000,148.01944,148,.5,0,Master only (1),0
3986.6667,3826.6667,523,26.666748,0,.0275217,1.5707964,0,14.829465,50000,148.29465,148,.5,0,Master only (1),0
4013.3333,3826.6667,524,26.666504,0,.027521448,1.5707964,0,14.856987,50000,148.56987,148,.5,0,Master only (1),0
4040,3813.3333,525,26.666748,-13.333496,.030770252,2.0344477,.4636513,14.887756,.066365071,148.87756,148,.5,0,Master only (1),0
4053.3333,3800,526,13.333252,-13.333252,.019460604,2.3561945,.32174683,14.907217,.060484212,149.07217,149,.5,0,Matched (3),0
4066.6667,3773.3333,527,13.333496,-26.666748,.030770252,2.6779413,.32174683,14.937987,.095634982,149.37987,149,.5,0,Matched (3),0
4066.6667,3746.6667,528,0,-26.666504,.027521448,3.1415927,.46365142,14.965509,.05935806,149.65509,149,.5,0,Matched (3),0
4066.6667,3720,529,0,-26.666748,.0275217,3.1415927,0,14.993031,50000,149.9303,149,.5,0,Matched (3),0
4080,3693.3333,530,13.333252,-26.666748,.03077014,2.6779487,-.46364403,15.023801,.066365868,150.23801,150,.5,0,Master only (1),0
4093.3333,3666.6667,531,13.333252,-26.666504,.030769916,2.6779451,-3.5762787e-06,15.054571,8603.8926,150.54572,150,.5,0,Master only (1),0
4106.6665,3640,532,13.333252,-26.666748,.03077014,2.6779487,3.5762787e-06,15.085341,8603.9551,150.85341,150,.5,0,Master only (1),0
4120,3613.3333,533,13.333496,-26.666748,.030770252,2.6779413,-7.3909760e-06,15.116111,4163.2192,151.1611,151,.5,0,Master only (1),0
4133.3335,3600,534,13.333496,-13.333252,.019460782,2.3561854,-.32175589,15.135572,.060483065,151.35573,151,.5,0,Master only (1),0
4146.6665,3586.6667,535,13.333008,-13.333252,.019460423,2.3562036,.000018119812,15.155032,1073.986,151.55032,151,.5,0,Master only (1),0
4160,3560,536,13.333496,-26.666748,.030770252,2.6779413,.32173777,15.185802,.095637672,151.85803,151,.5,0,Master only (1),0
4173.3335,3546.6667,537,13.333496,-13.333252,.019460782,2.3561854,-.32175589,15.205263,.060483065,152.05263,152,.5,0,Matched (3),0
4200,3533.3333,538,26.666504,-13.333496,.030770028,2.0344512,-.32173419,15.236033,.095638044,152.36034,152,.5,0,Matched (3),0
4213.3335,3520,539,13.333496,-13.333252,.019460782,2.3561854,.32173419,15.255494,.060487144,152.55495,152,.5,0,Matched (3),0
4226.6665,3506.6667,540,13.333008,-13.333252,.019460423,2.3562036,.000018119812,15.274955,1073.986,152.74954,152,.5,0,Matched (3),0
4253.3335,3493.3333,541,26.666992,-13.333496,.030770479,2.0344439,-.3217597,15.305725,.09563186,153.05725,153,.5,0,Master only (1),0
4280,3466.6667,542,26.666504,-26.666504,.038921207,2.3561945,.32175064,15.344646,.12096699,153.44647,153,.5,0,Master only (1),0
4306.6665,3453.3333,543,26.666504,-13.333496,.030770028,2.0344512,-.32174325,15.375417,.095635347,153.75417,153,.5,0,Master only (1),0
4333.3335,3426.6667,544,26.666992,-26.666504,.038921565,2.3561854,.32173419,15.414338,.12097429,154.14339,154,.5,0,Matched (3),0
4360,3413.3333,545,26.666504,-13.333496,.030770028,2.0344512,-.32173419,15.445108,.095638044,154.45108,154,.5,0,Matched (3),0
4386.6665,3400,546,26.666504,-13.333252,.030769916,2.0344439,-7.3909760e-06,15.475878,4163.1738,154.75877,154,.5,0,Matched (3),0
4400,3386.6667,547,13.333496,-13.333252,.019460782,2.3561854,.32174158,15.495338,.060485754,154.95338,154,.5,0,Matched (3),0
4426.6665,3373.3333,548,26.666504,-13.333496,.030770028,2.0344512,-.32173419,15.526109,.095638044,155.26109,155,.50540543,.005405426,Matched (3),.1756718
4453.3335,3346.6667,549,26.666992,-26.666504,.038921565,2.3561854,.32173419,15.56503,.12097429,155.6503,155,.50540543,.005405426,Matched (3),.13887997
4480,3320,550,26.666504,-26.666748,.038921382,2.356199,.000013589859,15.603951,2864.002,156.03952,156,.51081079,.0054053664,Matched (3),.13887909
4480,3293.3333,551,0,-26.666748,.0275217,3.1415927,.78539371,15.631474,.035041913,156.31473,156,.51081079,.0054053664,Matched (3),.1964038
4493.3335,3266.6667,552,13.333496,-26.666504,.030770028,2.6779377,-.46365499,15.662244,.066364057,156.62244,156,.51081079,.0054053664,Matched (3),.17566986
4506.6665,3253.3333,553,13.333008,-13.333496,.019460604,2.3562129,-.32172489,15.681704,.060488336,156.81703,156,.51081079,.0054053664,Matched (3),.27775943
4520,3226.6667,554,13.333496,-26.666504,.030770028,2.6779377,.32172489,15.712474,.095640808,157.12474,157,.51621622,.005405426,Matched (3),.1756718
4533.3335,3200,555,13.333496,-26.666748,.030770252,2.6779413,3.5762787e-06,15.743244,8603.9863,157.43243,157,.51621622,.005405426,Matched (3),.17567052
4560,3173.3333,556,26.666504,-26.666748,.038921382,2.356199,-.3217423,15.782166,.12097067,157.82166,157,.51621622,.005405426,Matched (3),.13888063
4573.3335,3146.6667,557,13.333496,-26.666504,.030770028,2.6779377,.32173872,15.812936,.095636696,158.12936,158,.52162164,.005405426,Matched (3),.1756718
4586.6665,3120,558,13.333008,-26.666748,.030770028,2.6779561,.000018358231,15.843706,1676.089,158.43706,158,.52162164,.005405426,Matched (3),.1756718
4600,3093.3333,559,13.333496,-26.666748,.030770252,2.6779413,-.000014781952,15.874476,2081.6096,158.74477,158,.52162164,.005405426,Matched (3),.17567052
4613.3335,3066.6667,560,13.333496,-26.666504,.030770028,2.6779377,-3.5762787e-06,15.905246,8603.9238,159.05246,159,.52162164,0,Matched (3),0
4613.3335,3040,561,0,-26.666748,.0275217,3.1415927,.46365499,15.932768,.059358142,159.32768,159,.52162164,0,Matched (3),0
4613.3335,3013.3333,562,0,-26.666748,.0275217,3.1415927,0,15.960289,50000,159.60289,159,.52162164,0,Matched (3),0
4613.3335,2986.6667,563,0,-26.666504,.027521448,3.1415927,0,15.987811,50000,159.87811,159,.52162164,0,Matched (3),0
4600,2973.3333,564,-13.333496,-13.333496,.019460959,-2.3561945,-5.4977875,16.007273,.0035397804,160.07272,160,.52702701,.0054053664,Matched (3),.27775437
4586.6665,2960,565,-13.333496,-13.333252,.019460782,-2.3561854,9.0599060e-06,16.026733,2148.0115,160.26733,160,.52702701,.0054053664,Matched (3),.2777569
4573.3335,2946.6667,566,-13.333008,-13.333252,.019460423,-2.3562036,-.000018119812,16.046192,1073.986,160.46191,160,.52702701,.0054053664,Matched (3),.27776203
4560,2933.3333,567,-13.333496,-13.333496,.019460959,-2.3561945,9.0599060e-06,16.065655,2148.031,160.65656,160,.52702701,.0054053664,Matched (3),.27775437
4546.6665,2933.3333,568,-13.333496,0,.013760976,-1.5707964,.78539813,16.079414,.01752102,160.79414,160,.52702701,.0054053664,Matched (3),.392804
4520,2920,569,-26.666504,-13.333252,.030769916,-2.0344439,-.46364748,16.110186,.066364892,161.10185,161,.53243244,.005405426,Matched (3),.17567243
4506.6665,2920,570,-13.333496,0,.013760976,-1.5707964,.46364748,16.123945,.029679826,161.23946,161,.53243244,.005405426,Matched (3),.39280832
4480,2920,571,-26.666504,0,.027521448,-1.5707964,0,16.151466,50000,161.51466,161,.53243244,.005405426,Matched (3),.19640777
