x_var,y_var,point,diff_x,diff_y,distance,theta,diff_theta,cumulative_distance,r,cumulative_distance_10_actual,cumulative_distance_10_dummy,height,cumulative_distance_2,cumulative_distance_3,cumulative_distance_4,cumulative_distance_5,cumulative_distance_6,cumulative_distance_7,cumulative_distance_8,cumulative_distance_9,cumulative_distance_10,cumulative_distance_11,cumulative_distance_12,cumulative_distance_13,cumulative_distance_14,cumulative_distance_15,cumulative_distance_16,cumulative_distance_17,cumulative_distance_18,cumulative_distance_19,cumulative_distance_20,cumulative_distance_21,cumulative_distance_22,cumulative_distance_23,height_hat,diff_height,_merge,grade
4160,3560,1367,13.333496,-26.666748,.030760676,2.6779413,.32173777,37.287956,.095607914,372.87958,372,.4945946,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4173.3335,3546.6667,1368,13.333496,-13.333252,.019454725,2.3561854,-.32175589,37.307411,.060464241,373.0741,373,.5,1393.9771,52045.531,1943172.1,72550280,2708737280,101133426688,3775917719552,140977670979584,5263542550790144,1.9651965e+17,7.3372577e+18,2.7394389e+20,1.0227970e+22,3.8187149e+23,1.4257554e+25,5.3232009e+26,1.9874705e+28,7.4204199e+29,2.7704883e+31,1.0343895e+33,3.8619971e+34,1.4419153e+36,.5075689,.0054053962,Matched (3),.27784491
4200,3533.3333,1369,26.666504,-13.333496,.03076045,2.0344512,-.32173419,37.338169,.095608272,373.38168,373,.5,1393.9771,52045.531,1943172.1,72550280,2708737280,101133426688,3775917719552,140977670979584,5263542550790144,1.9651965e+17,7.3372577e+18,2.7394389e+20,1.0227970e+22,3.8187149e+23,1.4257554e+25,5.3232009e+26,1.9874705e+28,7.4204199e+29,2.7704883e+31,1.0343895e+33,3.8619971e+34,1.4419153e+36,.5075689,.0054053962,Matched (3),.17572552
4213.3335,3520,1370,13.333496,-13.333252,.019454725,2.3561854,.32173419,37.357624,.060468316,373.57623,373,.5,1393.9771,52045.531,1943172.1,72550280,2708737280,101133426688,3775917719552,140977670979584,5263542550790144,1.9651965e+17,7.3372577e+18,2.7394389e+20,1.0227970e+22,3.8187149e+23,1.4257554e+25,5.3232009e+26,1.9874705e+28,7.4204199e+29,2.7704883e+31,1.0343895e+33,3.8619971e+34,1.4419153e+36,.5075689,.0054053962,Matched (3),.27784491
4226.6665,3506.6667,1371,13.333008,-13.333252,.019454367,2.3562036,.000018119812,37.377079,1073.6517,373.77078,373,.5,1393.9771,52045.531,1943172.1,72550280,2708737280,101133426688,3775917719552,140977670979584,5263542550790144,1.9651965e+17,7.3372577e+18,2.7394389e+20,1.0227970e+22,3.8187149e+23,1.4257554e+25,5.3232009e+26,1.9874705e+28,7.4204199e+29,2.7704883e+31,1.0343895e+33,3.8619971e+34,1.4419153e+36,.5075689,.0054053962,Matched (3),.27785
4253.3335,3493.3333,1372,26.666992,-13.333496,.030760901,2.0344439,-.3217597,37.407841,.095602095,374.0784,374,.5,1401.7535,52481.648,1964912.9,73566336,2754323456,103121870848,3860882522112,144551436091392,5412005611569152,2.0262548e+17,7.5862976e+18,2.8403098e+20,1.0634119e+22,3.9814141e+23,1.4906414e+25,5.5809613e+26,2.0895119e+28,7.8231320e+29,2.9289804e+31,1.0966102e+33,4.1057086e+34,1.5371772e+36,.50724596,0,Matched (3),0
4280,3466.6667,1373,26.666504,-26.666504,.038909093,2.3561945,.32175064,37.446751,.12092934,374.4675,374,.5,1401.7535,52481.648,1964912.9,73566336,2754323456,103121870848,3860882522112,144551436091392,5412005611569152,2.0262548e+17,7.5862976e+18,2.8403098e+20,1.0634119e+22,3.9814141e+23,1.4906414e+25,5.5809613e+26,2.0895119e+28,7.8231320e+29,2.9289804e+31,1.0966102e+33,4.1057086e+34,1.5371772e+36,.50724596,0,Matched (3),0
4306.6665,3453.3333,1374,26.666504,-13.333496,.03076045,2.0344512,-.32174325,37.477509,.095605582,374.77509,374,.5,1401.7535,52481.648,1964912.9,73566336,2754323456,103121870848,3860882522112,144551436091392,5412005611569152,2.0262548e+17,7.5862976e+18,2.8403098e+20,1.0634119e+22,3.9814141e+23,1.4906414e+25,5.5809613e+26,2.0895119e+28,7.8231320e+29,2.9289804e+31,1.0966102e+33,4.1057086e+34,1.5371772e+36,.50724596,0,Matched (3),0
4333.3335,3426.6667,1375,26.666992,-26.666504,.03890945,2.3561854,.32173419,37.516418,.12093663,375.16418,375,.5,1409.5521,52920.23,1986837.3,74593824,2800550656,105143877632,3947522162688,148205782171648,5564238043021312,2.0890377e+17,7.8430836e+18,2.9446075e+20,1.1055235e+22,4.1505779e+23,1.5582931e+25,5.8504557e+26,2.1964952e+28,8.2465220e+29,3.0960745e+31,1.1623903e+33,4.3640783e+34,1.6384498e+36,.50987005,0,Matched (3),0
4360,3413.3333,1376,26.666504,-13.333496,.03076045,2.0344512,-.32173419,37.54718,.095608272,375.4718,375,.5,1409.5521,52920.23,1986837.3,74593824,2800550656,105143877632,3947522162688,148205782171648,5564238043021312,2.0890377e+17,7.8430836e+18,2.9446075e+20,1.1055235e+22,4.1505779e+23,1.5582931e+25,5.8504557e+26,2.1964952e+28,8.2465220e+29,3.0960745e+31,1.1623903e+33,4.3640783e+34,1.6384498e+36,.50987005,0,Matched (3),0
4386.6665,3400,1377,26.666504,-13.333252,.030760339,2.0344439,-7.3909760e-06,37.577938,4161.8779,375.77939,375,.5,1409.5521,52920.23,1986837.3,74593824,2800550656,105143877632,3947522162688,148205782171648,5564238043021312,2.0890377e+17,7.8430836e+18,2.9446075e+20,1.1055235e+22,4.1505779e+23,1.5582931e+25,5.8504557e+26,2.1964952e+28,8.2465220e+29,3.0960745e+31,1.1623903e+33,4.3640783e+34,1.6384498e+36,.50987005,0,Matched (3),0
4400,3386.6667,1378,13.333496,-13.333252,.019454725,2.3561854,.32174158,37.597393,.060466927,375.97394,375,.5,1409.5521,52920.23,1986837.3,74593824,2800550656,105143877632,3947522162688,148205782171648,5564238043021312,2.0890377e+17,7.8430836e+18,2.9446075e+20,1.1055235e+22,4.1505779e+23,1.5582931e+25,5.8504557e+26,2.1964952e+28,8.2465220e+29,3.0960745e+31,1.1623903e+33,4.3640783e+34,1.6384498e+36,.50987005,0,Matched (3),0
4426.6665,3373.3333,1379,26.666504,-13.333496,.03076045,2.0344512,-.32173419,37.628155,.095608272,376.28156,376,.4945946,1417.3718,53361.211,2008942.9,75632680,2847418880,107199627264,4035851321344,151941732630528,5720302122172416,2.1535792e+17,8.1077949e+18,3.0524227e+20,1.1491760e+22,4.3264176e+23,1.6288097e+25,6.1321423e+26,2.3086290e+28,8.6915261e+29,3.2721855e+31,1.2319124e+33,4.6379037e+34,1.7460779e+36,.50862384,-.0054053962,Matched (3),-.17572552
4453.3335,3346.6667,1380,26.666992,-26.666504,.03890945,2.3561854,.32173419,37.667065,.12093663,376.67065,376,.4945946,1417.3718,53361.211,2008942.9,75632680,2847418880,107199627264,4035851321344,151941732630528,5720302122172416,2.1535792e+17,8.1077949e+18,3.0524227e+20,1.1491760e+22,4.3264176e+23,1.6288097e+25,6.1321423e+26,2.3086290e+28,8.6915261e+29,3.2721855e+31,1.2319124e+33,4.6379037e+34,1.7460779e+36,.50862384,-.0054053962,Matched (3),-.13892245
4480,3320,1381,26.666504,-26.666748,.038909268,2.356199,.000013589859,37.705975,2863.1104,377.05975,377,.4945946,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4480,3293.3333,1382,0,-26.666748,.027513135,3.1415927,.78539371,37.733486,.035031009,377.33487,377,.4945946,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4493.3335,3266.6667,1383,13.333496,-26.666504,.03076045,2.6779377,-.46365499,37.764248,.066343404,377.64249,377,.4945946,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4506.6665,3253.3333,1384,13.333008,-13.333496,.019454546,2.3562129,-.32172489,37.783703,.060469508,377.83704,377,.4945946,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4520,3226.6667,1385,13.333496,-26.666504,.03076045,2.6779377,.32172489,37.814461,.095611036,378.14459,378,.5,1433.0767,54250.547,2053708.8,77745192,2943121920,111414820864,4217719488512,159665979654144,6044315528724480,2.2881359e+17,8.6619674e+18,3.2790741e+20,1.2413263e+22,4.6991647e+23,1.7789158e+25,6.7342636e+26,2.5493226e+28,9.6507158e+29,3.6533748e+31,1.3830215e+33,5.2355663e+34,1.9819758e+36,.51374108,.0054053962,Matched (3),.17572552
4533.3335,3200,1386,13.333496,-26.666748,.030760676,2.6779413,3.5762787e-06,37.845222,8601.3086,378.45221,378,.5,1433.0767,54250.547,2053708.8,77745192,2943121920,111414820864,4217719488512,159665979654144,6044315528724480,2.2881359e+17,8.6619674e+18,3.2790741e+20,1.2413263e+22,4.6991647e+23,1.7789158e+25,6.7342636e+26,2.5493226e+28,9.6507158e+29,3.6533748e+31,1.3830215e+33,5.2355663e+34,1.9819758e+36,.51374108,.0054053962,Matched (3),.17572424
4560,3173.3333,1387,26.666504,-26.666748,.038909268,2.356199,-.3217423,37.884132,.12093302,378.84131,378,.5,1433.0767,54250.547,2053708.8,77745192,2943121920,111414820864,4217719488512,159665979654144,6044315528724480,2.2881359e+17,8.6619674e+18,3.2790741e+20,1.2413263e+22,4.6991647e+23,1.7789158e+25,6.7342636e+26,2.5493226e+28,9.6507158e+29,3.6533748e+31,1.3830215e+33,5.2355663e+34,1.9819758e+36,.51374108,.0054053962,Matched (3),.13892311
4573.3335,3146.6667,1388,13.333496,-26.666504,.03076045,2.6779377,.32173872,37.914894,.095606931,379.14893,379,.50540543,1440.9615,54698.898,2076370.1,78819008,2991969536,113575157760,4311313022976,163657430335488,6212436117946368,2.3582406e+17,8.9518812e+18,3.3981341e+20,1.2899317e+22,4.8965805e+23,1.8587419e+25,7.0557844e+26,2.6783756e+28,1.0167114e+30,3.8594362e+31,1.4650420e+33,5.5612991e+34,2.1110691e+36,.51468575,.005405426,Matched (3),.17572649
4586.6665,3120,1389,13.333008,-26.666748,.03076045,2.6779561,.000018358231,37.945652,1675.5673,379.45651,379,.50540543,1440.9615,54698.898,2076370.1,78819008,2991969536,113575157760,4311313022976,163657430335488,6212436117946368,2.3582406e+17,8.9518812e+18,3.3981341e+20,1.2899317e+22,4.8965805e+23,1.8587419e+25,7.0557844e+26,2.6783756e+28,1.0167114e+30,3.8594362e+31,1.4650420e+33,5.5612991e+34,2.1110691e+36,.51468575,.005405426,Matched (3),.17572649
4600,3093.3333,1390,13.333496,-26.666748,.030760676,2.6779413,-.000014781952,37.976414,2080.9617,379.76413,379,.50540543,1440.9615,54698.898,2076370.1,78819008,2991969536,113575157760,4311313022976,163657430335488,6212436117946368,2.3582406e+17,8.9518812e+18,3.3981341e+20,1.2899317e+22,4.8965805e+23,1.8587419e+25,7.0557844e+26,2.6783756e+28,1.0167114e+30,3.8594362e+31,1.4650420e+33,5.5612991e+34,2.1110691e+36,.51468575,.005405426,Matched (3),.17572521
4613.3335,3066.6667,1391,13.333496,-26.666504,.03076045,2.6779377,-3.5762787e-06,38.007175,8601.2451,380.07175,380,.51081079,1448.8683,55149.727,2099219.5,79904696,3041492480,115771383808,4406722428928,167737481494528,6384760406409216,2.4302952e+17,9.2506762e+18,3.5211777e+20,1.3403012e+22,5.1017231e+23,1.9419201e+25,7.3917247e+26,2.8135864e+28,1.0709636e+30,4.0765162e+31,1.5516853e+33,5.9063352e+34,2.2481877e+36,.5176639,.0054053664,Matched (3),.17572455
4613.3335,3040,1392,0,-26.666748,.027513135,3.1415927,.46365499,38.034687,.059339672,380.34686,380,.51081079,1448.8683,55149.727,2099219.5,79904696,3041492480,115771383808,4406722428928,167737481494528,6384760406409216,2.4302952e+17,9.2506762e+18,3.5211777e+20,1.3403012e+22,5.1017231e+23,1.9419201e+25,7.3917247e+26,2.8135864e+28,1.0709636e+30,4.0765162e+31,1.5516853e+33,5.9063352e+34,2.2481877e+36,.5176639,.0054053664,Matched (3),.19646494
4613.3335,3013.3333,1393,0,-26.666748,.027513135,3.1415927,0,38.062202,50000,380.62201,380,.51081079,1448.8683,55149.727,2099219.5,79904696,3041492480,115771383808,4406722428928,167737481494528,6384760406409216,2.4302952e+17,9.2506762e+18,3.5211777e+20,1.3403012e+22,5.1017231e+23,1.9419201e+25,7.3917247e+26,2.8135864e+28,1.0709636e+30,4.0765162e+31,1.5516853e+33,5.9063352e+34,2.2481877e+36,.5176639,.0054053664,Matched (3),.19646494
4613.3335,2986.6667,1394,0,-26.666504,.027512884,3.1415927,0,38.089714,50000,380.89716,380,.51081079,1448.8683,55149.727,2099219.5,79904696,3041492480,115771383808,4406722428928,167737481494528,6384760406409216,2.4302952e+17,9.2506762e+18,3.5211777e+20,1.3403012e+22,5.1017231e+23,1.9419201e+25,7.3917247e+26,2.8135864e+28,1.0709636e+30,4.0765162e+31,1.5516853e+33,5.9063352e+34,2.2481877e+36,.5176639,.0054053664,Matched (3),.19646673
4600,2973.3333,1395,-13.333496,-13.333496,.019454902,-2.3561945,-5.4977875,38.109169,.0035386786,381.09167,381,.51621622,1456.7961,55602.996,2122255,81002232,3091693056,118003736576,4503966842880,171907391422464,6561361408557056,2.5043403e+17,9.5585659e+18,3.6483133e+20,1.3924882e+22,5.3148489e+23,2.0285716e+25,7.7426519e+26,2.9552152e+28,1.1279465e+30,4.3051464e+31,1.6431882e+33,6.2717207e+34,2.3937902e+36,.52109468,.005405426,Matched (3),.27784392
4586.6665,2960,1396,-13.333496,-13.333252,.019454725,-2.3561854,9.0599060e-06,38.128624,2147.343,381.28625,381,.51621622,1456.7961,55602.996,2122255,81002232,3091693056,118003736576,4503966842880,171907391422464,6561361408557056,2.5043403e+17,9.5585659e+18,3.6483133e+20,1.3924882e+22,5.3148489e+23,2.0285716e+25,7.7426519e+26,2.9552152e+28,1.1279465e+30,4.3051464e+31,1.6431882e+33,6.2717207e+34,2.3937902e+36,.52109468,.005405426,Matched (3),.27784643
4573.3335,2946.6667,1397,-13.333008,-13.333252,.019454367,-2.3562036,-.000018119812,38.148079,1073.6517,381.48077,381,.51621622,1456.7961,55602.996,2122255,81002232,3091693056,118003736576,4503966842880,171907391422464,6561361408557056,2.5043403e+17,9.5585659e+18,3.6483133e+20,1.3924882e+22,5.3148489e+23,2.0285716e+25,7.7426519e+26,2.9552152e+28,1.1279465e+30,4.3051464e+31,1.6431882e+33,6.2717207e+34,2.3937902e+36,.52109468,.005405426,Matched (3),.27785155
4560,2933.3333,1398,-13.333496,-13.333496,.019454902,-2.3561945,9.0599060e-06,38.167534,2147.3625,381.67535,381,.51621622,1456.7961,55602.996,2122255,81002232,3091693056,118003736576,4503966842880,171907391422464,6561361408557056,2.5043403e+17,9.5585659e+18,3.6483133e+20,1.3924882e+22,5.3148489e+23,2.0285716e+25,7.7426519e+26,2.9552152e+28,1.1279465e+30,4.3051464e+31,1.6431882e+33,6.2717207e+34,2.3937902e+36,.52109468,.005405426,Matched (3),.27784392
4546.6665,2933.3333,1399,-13.333496,0,.013756693,-1.5707964,.78539813,38.18129,.017515566,381.8129,381,.51621622,1456.7961,55602.996,2122255,81002232,3091693056,118003736576,4503966842880,171907391422464,6561361408557056,2.5043403e+17,9.5585659e+18,3.6483133e+20,1.3924882e+22,5.3148489e+23,2.0285716e+25,7.7426519e+26,2.9552152e+28,1.1279465e+30,4.3051464e+31,1.6431882e+33,6.2717207e+34,2.3937902e+36,.52109468,.005405426,Matched (3),.39293063
4520,2920,1400,-26.666504,-13.333252,.030760339,-2.0344439,-.46364748,38.212051,.066344239,382.12051,382,.52162164,1464.7462,56058.773,2145481.5,82111872,3142585856,120273059840,4603090829312,176169508929536,6742359920345088,2.5804363e+17,9.8758464e+18,3.7796843e+20,1.4465609e+22,5.5362783e+23,2.1188447e+25,8.1092426e+26,3.1035697e+28,1.1877983e+30,4.5459417e+31,1.7398231e+33,6.6586512e+34,2.5483992e+36,.52039701,.005405426,Matched (3),.17572713
4506.6665,2920,1401,-13.333496,0,.013756693,-1.5707964,.46364748,38.225807,.029670587,382.25806,382,.52162164,1464.7462,56058.773,2145481.5,82111872,3142585856,120273059840,4603090829312,176169508929536,6742359920345088,2.5804363e+17,9.8758464e+18,3.7796843e+20,1.4465609e+22,5.5362783e+23,2.1188447e+25,8.1092426e+26,3.1035697e+28,1.1877983e+30,4.5459417e+31,1.7398231e+33,6.6586512e+34,2.5483992e+36,.52039701,.005405426,Matched (3),.39293063
4480,2920,1402,-26.666504,0,.027512884,-1.5707964,0,38.253319,50000,382.5332,382,.52162164,1464.7462,56058.773,2145481.5,82111872,3142585856,120273059840,4603090829312,176169508929536,6742359920345088,2.5804363e+17,9.8758464e+18,3.7796843e+20,1.4465609e+22,5.5362783e+23,2.1188447e+25,8.1092426e+26,3.1035697e+28,1.1877983e+30,4.5459417e+31,1.7398231e+33,6.6586512e+34,2.5483992e+36,.52039701,.005405426,Matched (3),.1964689
4453.3335,2920,1403,-26.666504,0,.027512884,-1.5707964,0,38.28083,50000,382.80829,382,.52162164,1464.7462,56058.773,2145481.5,82111872,3142585856,120273059840,4603090829312,176169508929536,6742359920345088,2.5804363e+17,9.8758464e+18,3.7796843e+20,1.4465609e+22,5.5362783e+23,2.1188447e+25,8.1092426e+26,3.1035697e+28,1.1877983e+30,4.5459417e+31,1.7398231e+33,6.6586512e+34,2.5483992e+36,.52039701,.005405426,Matched (3),.1964689
4426.6665,2920,1404,-26.666992,0,.027513387,-1.5707964,0,38.308346,50000,383.08347,383,.52162164,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4400,2920,1405,-26.666504,0,.027512884,-1.5707964,0,38.335857,50000,383.35858,383,.52162164,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4373.3335,2920,1406,-26.666504,0,.027512884,-1.5707964,0,38.363373,50000,383.63373,383,.52162164,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4346.6665,2920,1407,-26.666992,0,.027513387,-1.5707964,0,38.390884,50000,383.90884,383,.52162164,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4320,2920,1408,-26.666504,0,.027512884,-1.5707964,0,38.418396,50000,384.18396,384,.52702701,1480.7103,56977.734,2192503.3,84367520,3246462208,124923863040,4807070318592,184976054157312,7117878574710784,2.7389597e+17,1.0539517e+19,4.0556062e+20,1.5605971e+22,6.0051779e+23,2.3107925e+25,8.8919291e+26,3.4216142e+28,1.3166372e+30,5.0664195e+31,1.9495583e+33,7.5019003e+34,2.8867310e+36,.52747154,.0054053664,Matched (3),.19646673
4293.3335,2920,1409,-26.666504,0,.027512884,-1.5707964,0,38.445911,50000,384.45911,384,.52702701,1480.7103,56977.734,2192503.3,84367520,3246462208,124923863040,4807070318592,184976054157312,7117878574710784,2.7389597e+17,1.0539517e+19,4.0556062e+20,1.5605971e+22,6.0051779e+23,2.3107925e+25,8.8919291e+26,3.4216142e+28,1.3166372e+30,5.0664195e+31,1.9495583e+33,7.5019003e+34,2.8867310e+36,.52747154,.0054053664,Matched (3),.19646673
4266.6665,2920,1410,-26.666992,0,.027513387,-1.5707964,0,38.473423,50000,384.73422,384,.52702701,1480.7103,56977.734,2192503.3,84367520,3246462208,124923863040,4807070318592,184976054157312,7117878574710784,2.7389597e+17,1.0539517e+19,4.0556062e+20,1.5605971e+22,6.0051779e+23,2.3107925e+25,8.8919291e+26,3.4216142e+28,1.3166372e+30,5.0664195e+31,1.9495583e+33,7.5019003e+34,2.8867310e+36,.52747154,.0054053664,Matched (3),.19646314
4240,2920,1411,-26.666504,0,.027512884,-1.5707964,0,38.500938,50000,385.0094,385,.53783786,1488.725,57440.965,2216302.3,85513800,3299464448,127306539008,4911995551744,189524424523776,7312610781298688,2.8214977e+17,1.0886467e+19,4.2004342e+20,1.6206955e+22,6.2532913e+23,2.4127700e+25,9.3094313e+26,3.5919510e+28,1.3859183e+30,5.3474276e+31,2.0632513e+33,7.9608487e+34,3.0716141e+36,.53166032,.010810852,Matched (3),.39293781
4213.3335,2920,1412,-26.666504,0,.027512884,-1.5707964,0,38.52845,50000,385.28448,385,.53783786,1488.725,57440.965,2216302.3,85513800,3299464448,127306539008,4911995551744,189524424523776,7312610781298688,2.8214977e+17,1.0886467e+19,4.2004342e+20,1.6206955e+22,6.2532913e+23,2.4127700e+25,9.3094313e+26,3.5919510e+28,1.3859183e+30,5.3474276e+31,2.0632513e+33,7.9608487e+34,3.0716141e+36,.53166032,.010810852,Matched (3),.39293781
4186.6665,2920,1413,-26.666992,0,.027513387,-1.5707964,0,38.555962,50000,385.55963,385,.53783786,1488.725,57440.965,2216302.3,85513800,3299464448,127306539008,4911995551744,189524424523776,7312610781298688,2.8214977e+17,1.0886467e+19,4.2004342e+20,1.6206955e+22,6.2532913e+23,2.4127700e+25,9.3094313e+26,3.5919510e+28,1.3859183e+30,5.3474276e+31,2.0632513e+33,7.9608487e+34,3.0716141e+36,.53166032,.010810852,Matched (3),.39293063
4160,2920,1414,-26.666504,0,.027512884,-1.5707964,0,38.583477,50000,385.83478,385,.53783786,1488.725,57440.965,2216302.3,85513800,3299464448,127306539008,4911995551744,189524424523776,7312610781298688,2.8214977e+17,1.0886467e+19,4.2004342e+20,1.6206955e+22,6.2532913e+23,2.4127700e+25,9.3094313e+26,3.5919510e+28,1.3859183e+30,5.3474276e+31,2.0632513e+33,7.9608487e+34,3.0716141e+36,.53166032,.010810852,Matched (3),.39293781
4146.6665,2906.6667,1415,-13.333496,-13.333252,.019454725,-2.3561854,-.78538907,38.602932,.024770813,386.02933,386,.54864866,1496.7614,57906.703,2240294.5,86672512,3353186048,129728061440,5018919370752,194171948236800,7512124360228864,2.9062906e+17,1.1243857e+19,4.3500234e+20,1.6829370e+22,6.5109469e+23,2.5189550e+25,9.7453330e+26,3.7702746e+28,1.4586438e+30,5.6432009e+31,2.1832416e+33,8.4465253e+34,3.2677915e+36,.53555155,.010810792,Matched (3),.55568981
4133.3335,2893.3333,1416,-13.333008,-13.333496,.019454546,-2.3562129,-.000027418137,38.622383,709.55029,386.22382,386,.54864866,1496.7614,57906.703,2240294.5,86672512,3353186048,129728061440,5018919370752,194171948236800,7512124360228864,2.9062906e+17,1.1243857e+19,4.3500234e+20,1.6829370e+22,6.5109469e+23,2.5189550e+25,9.7453330e+26,3.7702746e+28,1.4586438e+30,5.6432009e+31,2.1832416e+33,8.4465253e+34,3.2677915e+36,.53555155,.010810792,Matched (3),.55569494
4120,2880,1417,-13.333496,-13.333252,.019454725,-2.3561854,.000027418137,38.641838,709.55682,386.4184,386,.54864866,1496.7614,57906.703,2240294.5,86672512,3353186048,129728061440,5018919370752,194171948236800,7512124360228864,2.9062906e+17,1.1243857e+19,4.3500234e+20,1.6829370e+22,6.5109469e+23,2.5189550e+25,9.7453330e+26,3.7702746e+28,1.4586438e+30,5.6432009e+31,2.1832416e+33,8.4465253e+34,3.2677915e+36,.53555155,.010810792,Matched (3),.55568981
4106.6665,2866.6667,1418,-13.333496,-13.333252,.019454725,-2.3561854,0,38.661293,50000,386.61292,386,.54864866,1496.7614,57906.703,2240294.5,86672512,3353186048,129728061440,5018919370752,194171948236800,7512124360228864,2.9062906e+17,1.1243857e+19,4.3500234e+20,1.6829370e+22,6.5109469e+23,2.5189550e+25,9.7453330e+26,3.7702746e+28,1.4586438e+30,5.6432009e+31,2.1832416e+33,8.4465253e+34,3.2677915e+36,.53555155,.010810792,Matched (3),.55568981
4093.3333,2840,1419,-13.333252,-26.666748,.030760564,-2.6779487,-.32176328,38.692055,.095599987,386.92053,386,.54864866,1496.7614,57906.703,2240294.5,86672512,3353186048,129728061440,5018919370752,194171948236800,7512124360228864,2.9062906e+17,1.1243857e+19,4.3500234e+20,1.6829370e+22,6.5109469e+23,2.5189550e+25,9.7453330e+26,3.7702746e+28,1.4586438e+30,5.6432009e+31,2.1832416e+33,8.4465253e+34,3.2677915e+36,.53555155,.010810792,Matched (3),.35144976
4080,2813.3333,1420,-13.333252,-26.666748,.030760564,-2.6779487,0,38.722816,50000,387.22815,387,.55405408,1504.8196,58374.965,2264481.8,87843792,3407636480,132189052928,5127877951488,198920672116736,7716530980651008,2.9933970e+17,1.1611987e+19,4.5045225e+20,1.7473945e+22,6.7784932e+23,2.6295135e+25,1.0200409e+27,3.9569431e+28,1.5349775e+30,5.9544853e+31,2.3098643e+33,8.9604259e+34,3.4759287e+36,.53705335,.005405426,Matched (3),.17572585
4066.6667,2786.6667,1421,-13.333252,-26.666504,.030760339,-2.6779451,3.5762787e-06,38.753574,8601.2139,387.53574,387,.55405408,1504.8196,58374.965,2264481.8,87843792,3407636480,132189052928,5127877951488,198920672116736,7716530980651008,2.9933970e+17,1.1611987e+19,4.5045225e+20,1.7473945e+22,6.7784932e+23,2.6295135e+25,1.0200409e+27,3.9569431e+28,1.5349775e+30,5.9544853e+31,2.3098643e+33,8.9604259e+34,3.4759287e+36,.53705335,.005405426,Matched (3),.17572713
4053.3333,2773.3333,1422,-13.333496,-13.333496,.019454902,-2.3561945,.32175064,38.773029,.060465775,387.73029,387,.55405408,1504.8196,58374.965,2264481.8,87843792,3407636480,132189052928,5127877951488,198920672116736,7716530980651008,2.9933970e+17,1.1611987e+19,4.5045225e+20,1.7473945e+22,6.7784932e+23,2.6295135e+25,1.0200409e+27,3.9569431e+28,1.5349775e+30,5.9544853e+31,2.3098643e+33,8.9604259e+34,3.4759287e+36,.53705335,.005405426,Matched (3),.27784392
4040,2760,1423,-13.333252,-13.333252,.019454546,-2.3561945,0,38.792484,50000,387.92484,387,.55405408,1504.8196,58374.965,2264481.8,87843792,3407636480,132189052928,5127877951488,198920672116736,7716530980651008,2.9933970e+17,1.1611987e+19,4.5045225e+20,1.7473945e+22,6.7784932e+23,2.6295135e+25,1.0200409e+27,3.9569431e+28,1.5349775e+30,5.9544853e+31,2.3098643e+33,8.9604259e+34,3.4759287e+36,.53705335,.005405426,Matched (3),.27784899
4026.6667,2746.6667,1424,-13.333252,-13.333252,.019454546,-2.3561945,0,38.811939,50000,388.11938,388,.55405408,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4026.6667,2733.3333,1425,0,-13.333496,.013756693,3.1415927,5.4977875,38.825695,.0025022237,388.25696,388,.55405408,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4026.6667,2706.6667,1426,0,-26.666504,.027512884,3.1415927,0,38.85321,50000,388.5321,388,.55405408,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4040,2680,1427,13.333252,-26.666748,.030760564,2.6779487,-.46364403,38.883968,.066345215,388.83969,388,.55405408,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4053.3333,2666.6667,1428,13.333252,-13.333252,.019454546,2.3561945,-.32175422,38.903423,.060463998,389.03424,389,.55405408,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4066.6667,2653.3333,1429,13.333496,-13.333496,.019454902,2.3561945,0,38.922878,50000,389.22879,389,.55405408,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4080,2640,1430,13.333252,-13.333252,.019454546,2.3561945,0,38.942333,50000,389.42334,389,.55405408,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4093.3333,2626.6667,1431,13.333252,-13.333252,.019454546,2.3561945,0,38.961788,50000,389.61789,389,.55405408,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
4106.6665,2613.3333,1432,13.333252,-13.333496,.019454725,2.3562036,9.0599060e-06,38.981243,2147.343,389.81244,389,.55405408,,,,,,,,,,,,,,,,,,,,,,,,0,Master only (1),0
